--- hetero ---
iteration: 0	elapsed time: 0.9679813385009766
ReLU BST GPU Average FORWARD: 0.01944195
Conv2d BST CPU Average copy: 0.04295388
Conv2d BST CPU Average FORWARD: 0.25206864
Conv2d BST GPU Average copy: 0.04207245
Conv2d BST GPU Average FORWARD: 1.70653276
ReLU BST CPU Average copy: 0.13976868
ReLU BST CPU Average FORWARD: 0.05544797
ReLU BST GPU Average copy: 0.11527177
ReLU BST GPU Average FORWARD: 0.01931913
Conv2d BST CPU Average copy: 0.19863639
Conv2d BST CPU Average FORWARD: 0.24392147
Conv2d BST GPU Average copy: 0.21465379
Conv2d BST GPU Average FORWARD: 1.34496737
ReLU BST CPU Average copy: 0.07022752
ReLU BST CPU Average FORWARD: 0.12594040
ReLU BST GPU Average copy: 0.05438834
ReLU BST GPU Average FORWARD: 0.01808850
Conv2d BST CPU Average copy: 0.06910045
Conv2d BST CPU Average FORWARD: 1.03204901
Conv2d BST GPU Average copy: 0.05250989
Conv2d BST GPU Average FORWARD: 1.33662031
ReLU BST CPU Average copy: 0.19637984
ReLU BST CPU Average FORWARD: 0.21186742
ReLU BST GPU Average copy: 0.16151775
ReLU BST GPU Average FORWARD: 0.02048955
Conv2d BST CPU Average copy: 0.05450393
Conv2d BST CPU Average FORWARD: 0.80368254
Conv2d BST GPU Average copy: 0.05474476
Conv2d BST GPU Average FORWARD: 1.68646466
ReLU BST CPU Average copy: 0.35482705
ReLU BST CPU Average FORWARD: 0.11849403
ReLU BST GPU Average copy: 0.16194161
ReLU BST GPU Average FORWARD: 0.02084356
Conv2d BST CPU Average copy: 0.29971142
Conv2d BST CPU Average FORWARD: 0.60864892
Conv2d BST GPU Average copy: 0.27540236
Conv2d BST GPU Average FORWARD: 1.35537591
ReLU BST CPU Average copy: 0.12714213
ReLU BST CPU Average FORWARD: 0.15531164
ReLU BST GPU Average copy: 0.05420531
ReLU BST GPU Average FORWARD: 0.01842807
Conv2d BST CPU Average copy: 0.06909804
Conv2d BST CPU Average FORWARD: 0.21309804
Conv2d BST GPU Average copy: 0.05198729
Conv2d BST GPU Average FORWARD: 1.33768477
ReLU BST CPU Average copy: 0.19589337
ReLU BST CPU Average FORWARD: 0.17231883
ReLU BST GPU Average copy: 0.16149848
ReLU BST GPU Average FORWARD: 0.02099769
Conv2d BST CPU Average copy: 0.05495187
Conv2d BST CPU Average FORWARD: 0.53104969
Conv2d BST GPU Average copy: 0.05403914
Conv2d BST GPU Average FORWARD: 1.68547967
ReLU BST CPU Average copy: 0.35855987
ReLU BST CPU Average FORWARD: 0.34850294
ReLU BST GPU Average copy: 0.16174172
ReLU BST GPU Average FORWARD: 0.02021982
Conv2d BST CPU Average copy: 0.26580541
Conv2d BST CPU Average FORWARD: 2.54051372
Conv2d BST GPU Average copy: 0.27316026
Conv2d BST GPU Average FORWARD: 1.36974123
ReLU BST CPU Average copy: 0.11640847
ReLU BST CPU Average FORWARD: 0.28370366
ReLU BST GPU Average copy: 0.06565662
ReLU BST GPU Average FORWARD: 0.01909757
Conv2d BST CPU Average copy: 0.08201599
Conv2d BST CPU Average FORWARD: 1.01621705
Conv2d BST GPU Average copy: 0.06362404
Conv2d BST GPU Average FORWARD: 1.33387489
ReLU BST CPU Average copy: 0.25450100
ReLU BST CPU Average FORWARD: 0.25761007
ReLU BST GPU Average copy: 0.21235871
ReLU BST GPU Average FORWARD: 0.02733626
Conv2d BST CPU Average copy: 0.06588541
Conv2d BST CPU Average FORWARD: 0.77728310
Conv2d BST GPU Average copy: 0.06487153
Conv2d BST GPU Average FORWARD: 2.02778132
ReLU BST CPU Average copy: 0.89786992
ReLU BST CPU Average FORWARD: 0.25650468
ReLU BST GPU Average copy: 0.21403968
ReLU BST GPU Average FORWARD: 0.02840553
MaxPool2d BST CPU Average copy: 0.32706935
MaxPool2d BST CPU Average FORWARD: 0.34469065
MaxPool2d BST GPU Average copy: 0.33944303
MaxPool2d BST GPU Average FORWARD: 0.03647323
Conv2d BST CPU Average copy: 0.07811219
Conv2d BST CPU Average FORWARD: 0.78056798
Conv2d BST GPU Average copy: 0.06034639
Conv2d BST GPU Average FORWARD: 1.32707153
ReLU BST CPU Average copy: 0.03389879
ReLU BST CPU Average FORWARD: 0.01668208
ReLU BST GPU Average copy: 0.02173221
ReLU BST GPU Average FORWARD: 0.01669412
Conv2d BST CPU Average copy: 0.02342282
Conv2d BST CPU Average FORWARD: 1.57209599
Conv2d BST GPU Average copy: 0.01982487
Conv2d BST GPU Average FORWARD: 1.32397931
ReLU BST CPU Average copy: 0.05202582
ReLU BST CPU Average FORWARD: 0.02036913
ReLU BST GPU Average copy: 0.03949319
ReLU BST GPU Average FORWARD: 0.01744791
Conv2d BST CPU Average copy: 0.02319885
Conv2d BST CPU Average FORWARD: 0.58505270
Conv2d BST GPU Average copy: 0.02024150
Conv2d BST GPU Average FORWARD: 1.59884462
ReLU BST CPU Average copy: 0.05045804
ReLU BST CPU Average FORWARD: 0.01990916
ReLU BST GPU Average copy: 0.03921865
ReLU BST GPU Average FORWARD: 0.01657370
Conv2d BST CPU Average copy: 0.06057277
Conv2d BST CPU Average FORWARD: 2.98660211
Conv2d BST GPU Average copy: 0.06149273
Conv2d BST GPU Average FORWARD: 1.45735163
ReLU BST CPU Average copy: 0.13520501
ReLU BST CPU Average FORWARD: 0.11266843
ReLU BST GPU Average copy: 0.10253926
ReLU BST GPU Average FORWARD: 0.02034264
AdaptiveAvgPool2d BST CPU Average copy: 0.12576460
AdaptiveAvgPool2d BST CPU Average FORWARD: 0.55223523
AdaptiveAvgPool2d BST GPU Average copy: 0.10035496
AdaptiveAvgPool2d BST GPU Average FORWARD: 0.04034572
==== hetero() ====
==== model: SqueezeNet ====
Average latency: 0.10106269518534343
Median latency: 0.10911107063293457
P99 latency: 0.144930362701416
